Year(YYYY),Month(MM),Day(DDD),Hour(HH),Minute(mm),Water_Temp(oC),Air_Temp(oC),Relative_Humidity(%),Atm_Pressure(mb),Wind_Speed(m/s),Solar_radiation(W/m^2),Back_Radiation(W/m^2),Sensible_Heat_Flux(W/m^2),Latent_Heat_Flux(W/m^2)
2017,8,20,0,50,30.7,28.3,80.393,1015,2.9409,1.1285,-54.229,-12.07,-100.54
2017,8,20,1,50,30.9,28.5,75.286,1014.9,4.1391,2.4826,-53.229,-16.383,-158.77
2017,8,20,2,50,30.8,28.6,67.524,1014.7,5.2283,3.8368,-52.229,-18.961,-235.49
2017,8,20,3,50,30.9,28.5,73.937,1015.1,4.5748,97.274,-47.288,-18.075,-181.03
2017,8,20,4,50,30.9,28.4,75.725,1015.3,4.3569,209.13,-41.559,-17.997,-167.09
2017,8,20,5,50,30.8,28.1,83.798,1015.8,4.4658,320.98,-35.83,-19.858,-137.56
2017,8,20,6,50,30.7,28.3,86.346,1016.4,4.1391,461.76,-39.042,-16.115,-108.73
2017,8,20,7,50,30.5,28.4,87.384,1016.9,3.4855,608.32,-44.042,-11.85,-81.934
2017,8,20,8,50,30.6,28.3,91.061,1017.4,3.7034,754.89,-49.042,-13.765,-77.389
2017,8,20,9,50,30.6,28.9,85.894,1017.4,3.3766,780.89,-50.917,-9.1204,-76.801
2017,8,20,10,50,30.9,29.3,84.926,1017.6,2.7231,782.79,-52.167,-7.1619,-66.814
2017,8,20,11,50,31.2,29.7,80.574,1017.4,2.832,784.68,-53.417,-6.9399,-82.343
2017,8,20,12,50,31.5,30.2,72.901,1017.1,3.5945,656.28,-53.677,-7.3552,-128.94
2017,8,20,13,50,31.6,30.4,68.287,1016.1,3.2677,501.83,-53.74,-6.2642,-135.74
2017,8,20,14,50,32.2,30.6,66.301,1015.8,3.5945,347.37,-53.802,-9.3594,-170.65
2017,8,20,15,50,32.3,30.6,67.509,1015.6,3.7034,232.74,-53.118,-10.246,-172.98
2017,8,20,16,50,32.1,30.6,66.702,1015.3,3.0498,126.07,-52.285,-7.5765,-144.44
2017,8,20,17,50,32.1,30.6,65.903,1015.9,2.7231,19.403,-51.451,-6.9355,-135
2017,8,20,18,50,31.8,30.5,66.682,1016.7,2.1785,1.1736,-51.556,-5.0156,-107.21
2017,8,20,19,50,31.7,30.4,66.261,1017.4,1.3071,0.63194,-51.847,-3.6421,-78.602
2017,8,20,20,50,31.6,30.4,66.662,1018,1.6338,0.090278,-52.139,-3.794,-86.424
2017,8,20,21,50,31.5,30.3,69.093,1017.8,1.7428,0,-51.719,-3.9283,-83.311
2017,8,20,22,50,31.4,30.1,72.017,1018,2.7231,0,-51.156,-5.8609,-105.31
2017,8,20,23,50,31.3,30.1,72.45,1018,2.7231,0,-50.594,-5.3612,-101.4
2017,8,21,0,50,31.2,29.9,73.726,1017.6,3.0498,1.0764,-50.483,-6.388,-107.6
2017,8,21,1,50,31,29.9,72.415,1017.4,2.5052,2.3681,-50.462,-4.5671,-91.991
2017,8,21,2,50,30.9,29.9,72.85,1017.5,4.1391,3.6597,-50.441,-6.2769,-133.93
2017,8,21,3,50,30.9,29.8,71.106,1017.7,0.87139,97.608,-49.604,-2.4364,-51.318
2017,8,21,4,50,31,29.8,71.534,1017.9,0.87139,210.09,-48.604,-2.6874,-51.993
2017,8,21,5,50,31.1,29.8,70.68,1018.3,1.8517,322.57,-47.604,-4.4481,-82.062
2017,8,21,6,50,31,29.1,85.408,1018.7,4.5748,453.83,-46.726,-13.705,-111.46
2017,8,21,7,50,31.1,29.4,79.585,1019,3.7034,588.85,-45.872,-10.035,-111.05
2017,8,21,8,50,31.3,29.3,82.943,1019.4,4.5748,723.87,-45.017,-14.583,-128.34
2017,8,21,9,50,31.4,29.4,81.98,1020.1,4.9015,736.6,-44.753,-15.667,-143.23
2017,8,21,10,50,31.5,29.6,81.039,1020,4.7926,724.87,-44.608,-14.487,-142.73
2017,8,21,11,50,31.7,29.7,78.686,1019.4,3.9212,713.14,-44.462,-12.686,-132.46
2017,8,21,12,50,31.7,29.9,74.168,1018.7,4.1391,600.96,-45.549,-11.962,-155.18
2017,8,21,13,50,31.7,30.2,70.753,1018.2,3.7034,468.69,-46.882,-8.8911,-148.12
2017,8,21,14,50,31.8,29.8,75.491,1018.4,6.2086,336.42,-48.215,-20.085,-230.26
2017,8,21,15,50,31.7,30,70.293,1018,6.3175,227.45,-49.531,-17.167,-257.63
2017,8,21,16,50,31.6,30.1,66.602,1018.7,5.7729,123.14,-50.844,-13.93,-254.56
2017,8,21,17,50,31.5,29.3,80.046,1018.7,7.08,18.823,-52.156,-24.265,-222.48
2017,8,21,18,50,31.4,28.4,67.484,1018.8,5.0105,1.0382,-52.271,-25.68,-257.12
2017,8,21,19,50,31.2,28.8,73.543,1019.3,3.0498,0.55903,-52.146,-12.618,-130.27
2017,8,21,20,50,31.1,29.2,74.947,1019.6,4.3569,0.079861,-52.021,-13.332,-156.43
2017,8,21,21,50,31.1,29,79.059,1019.4,4.0302,0,-51.687,-13.737,-132.34
2017,8,21,22,50,31,29.3,73.626,1019.3,4.0302,0,-51.313,-10.974,-145.62
2017,8,21,23,50,31,29.3,73.626,1018.7,5.1194,0,-50.938,-13.885,-183.38
2017,8,22,0,50,30.9,29.3,74.515,1017.7,4.6837,0.65972,-41.569,-11.831,-159.49
2017,8,22,1,50,30.8,29.4,67.682,1017.1,3.8123,1.4514,-30.403,-8.5021,-155.35
2017,8,22,2,50,30.7,29.3,68.074,1016.7,3.5945,2.2431,-19.236,-8.0569,-145.13
2017,8,22,3,50,30.7,29.3,68.074,1016.7,3.1588,51.472,-19.615,-7.2139,-130.24
2017,8,22,4,50,30.7,29.3,68.903,1017,2.1785,110.39,-22.302,-5.4112,-96.028
2017,8,22,5,50,30.7,29.2,70.571,1017.2,3.1588,169.31,-24.99,-7.747,-123.13
2017,8,22,6,50,30.7,29.5,71.052,1018,2.9409,297.42,-32,-5.7146,-108.85
2017,8,22,7,50,30.8,29.4,72.328,1018.2,3.7034,439.38,-39.875,-8.213,-131.95
2017,8,22,8,50,30.9,29.6,71.93,1018.9,4.3569,581.34,-47.75,-8.8232,-153.13
2017,8,22,9,50,31,28.5,81.871,1019,5.6102,647.1,-48.715,-23.132,-178.98
2017,8,22,10,50,31,27.4,84.729,1018.8,7.08,697.62,-48.299,-41.205,-237.71
2017,8,22,11,50,30.6,24.7,91.934,1019.3,5.9908,748.14,-47.882,-63.642,-245.93
2017,8,22,12,50,29.9,25.7,83.532,1018.5,1.0892,632.81,-48.021,-12.462,-66.199
2017,8,22,13,50,30.2,26.55,83.124,1017.7,3.4558,484.31,-48.271,-22.171,-128.45
2017,8,22,14,50,30.5,27.4,82.724,1016.9,6.3175,335.81,-48.521,-32.449,-209.29
2017,8,22,15,50,30.6,28.1,77.059,1016.6,4.1391,225,-48.788,-17.133,-150.9
2017,8,22,16,50,30.6,28.4,77.568,1016,2.2874,121.73,-49.059,-9.0835,-87.244
2017,8,22,17,50,30.5,28.9,73.118,1015.6,1.5249,18.462,-49.33,-4.9085,-68.703
2017,8,22,18,50,30.5,28.8,71.356,1015.7,1.0892,0.90278,-49.792,-4.4068,-61.83
2017,8,22,19,50,30.6,28.9,71.374,1015.6,1.3071,0.48611,-50.292,-4.8336,-68.051
2017,8,22,20,50,30.6,29,71.392,1015.5,2.1785,0.069444,-50.792,-6.2277,-91.718
2017,8,22,21,50,30.6,29,74.02,1015.3,2.7231,0,-48.861,-7.3179,-99.691
2017,8,22,22,50,30.7,28.9,73.118,1015.3,1.3071,0,-46.444,-5.1333,-66.124
2017,8,22,23,50,30.7,28.9,73.118,1015.6,1.5249,0,-44.028,-5.6014,-72.023
2017,8,23,0,50,30.7,28.9,72.678,1015.5,0.65354,0.97222,-46.212,-3.8473,-50.489
2017,8,23,1,50,30.6,28.8,73.543,1015,1.0892,2.1389,-49.316,-4.6742,-59.286
2017,8,23,2,50,30.5,28.5,79.464,1014.7,1.8517,3.3056,-52.42,-7.0198,-67.948
2017,8,23,3,50,30.4,28.2,82.324,1014.9,2.9409,78.865,-44.378,-10.914,-88.935
2017,8,23,4,50,30.2,27.9,83.278,1014.6,1.6338,169.3,-34.108,-7.5338,-57.528
2017,8,23,5,50,30.2,28,82.3,1015,2.1785,259.74,-23.837,-8.6925,-70.383
2017,8,23,6,50,30.3,27.8,83.765,1014.9,3.8123,394,-27.75,-15.696,-111.31
2017,8,23,7,50,30.3,27.6,86.28,1014.7,4.9015,537.02,-34.5,-21.696,-134.42
2017,8,23,8,50,30.4,27.7,83.754,1015.1,4.0302,680.04,-41.25,-18.015,-122.63
2017,8,23,9,50,30.6,28,77.509,1014.9,3.1588,700.35,-44.528,-14.065,-119.87
2017,8,23,10,50,30.7,28.3,75.254,1014.8,3.0498,696.12,-47.111,-12.534,-120.92
2017,8,23,11,50,30.9,28.5,75.286,1014.3,1.9606,691.89,-49.694,-9.0101,-88.357
2017,8,23,12,50,31.2,28.6,73.954,1013.6,1.8517,577.25,-49.569,-9.5116,-92.683
2017,8,23,13,50,31.5,29,71.824,1012.7,2.1785,440.52,-48.903,-10.179,-109.31
2017,8,23,14,50,31.6,29.4,67.273,1011.6,3.8123,303.79,-48.236,-13.922,-183.7
2017,8,23,15,50,31.5,29.4,70.183,1011.2,4.248,203.26,-47.101,-14.541,-184.64
2017,8,23,16,50,31.3,29.5,72.781,1011.1,5.4462,109.97,-45.872,-15.687,-207.26
2017,8,23,17,50,31.1,29.4,73.202,1011.6,3.7034,16.674,-44.642,-10.095,-137.64
2017,8,23,18,50,31,29.4,74.086,1012.3,3.0498,0.8125,-45.028,-7.988,-111.2
2017,8,23,19,50,31,29.3,72.311,1011.9,3.0498,0.4375,-45.736,-8.5685,-119.51
2017,8,23,20,50,31,29.4,73.202,1012.2,2.9409,0.0625,-46.444,-7.7688,-111.08
2017,8,23,21,50,30.9,29.3,73.186,1012.3,3.7034,0,-46.424,-9.4473,-133.85
2017,8,23,22,50,30.9,28.7,80.445,1012.4,3.0498,0,-46.257,-11.247,-100.47
2017,8,23,23,50,30.9,28.7,77.148,1012,1.416,0,-46.09,-6.6545,-66.384
2017,8,24,0,50,30.9,28.4,81.859,1011.6,3.7034,0.92014,-46.375,-15.279,-119.63
2017,8,24,1,50,30.9,27.9,81.798,1011.5,1.6338,2.0243,-46.75,-10.208,-72.359
2017,8,24,2,50,30.9,27.2,78.809,1011,6.0997,3.1285,-47.125,-38.393,-253.66
2017,8,24,3,50,30.5,28.1,75.222,1011.1,6.0997,89.58,-42.517,-24.05,-227.21
2017,8,24,4,50,30.3,28.1,76.136,1011.1,6.2086,193.1,-36.913,-22.13,-214.98
2017,8,24,5,50,30.3,27.6,82.253,1011.5,6.0997,296.62,-31.309,-27.153,-191.61
2017,8,24,6,50,30.3,27.7,82.759,1011.7,6.8622,430.07,-34.576,-28.213,-200.68
2017,8,24,7,50,30.4,28.1,79.887,1012.5,5.4462,569.51,-39.618,-20.379,-172.77
2017,8,24,8,50,30.4,28.2,77.074,1012.7,7.2979,708.95,-44.66,-24.773,-235.53
2017,8,24,9,50,30.5,28.2,78.948,1012.7,6.6443,708.92,-36.316,-24.271,-212.51
2017,8,24,10,50,30.6,28.6,76.213,1012.8,4.3569,681.01,-25.295,-13.996,-149
2017,8,24,11,50,30.7,28.8,75.787,1012.3,5.3372,653.09,-14.274,-16.241,-182.3
2017,8,24,12,50,30.9,29.2,73.61,1012.1,3.8123,522.31,-21.5,-10.358,-137.9
2017,8,24,13,50,31,29.4,72.328,1011.7,1.9606,370.95,-32.375,-5.7564,-84.872
2017,8,24,14,50,31.3,29.5,71.481,1010.9,1.9606,219.6,-43.25,-6.5647,-91.479
2017,8,24,15,50,31.4,30,70.716,1010.6,0.32677,140.66,-44.837,-2.4787,-44.547
2017,8,24,16,50,31.8,29.9,70.698,1010.5,0.43569,76.201,-44.566,-3.7576,-53.323
2017,8,24,17,50,31.8,29.9,70.275,1010.5,0.76246,11.743,-44.295,-4.3447,-62.055
2017,8,24,18,50,31.5,29.9,70.275,1010.6,0.76246,0.72222,-43.99,-3.5527,-57.594
2017,8,24,19,50,31.4,30,72,1011.1,1.416,0.38889,-43.677,-4.0474,-69.221
2017,8,24,20,50,31.3,29.9,73.726,1011.7,2.0695,0.055556,-43.365,-5.1415,-82.678
2017,8,24,21,50,30.9,30.2,65.424,1012,6.3175,0,-43.59,-6.6277,-246.28
2017,8,24,22,50,30.8,29.7,66.119,1012.1,7.4068,0,-43.924,-12.077,-284.75
2017,8,24,23,50,30.7,29.5,61.037,1011.8,8.1692,0,-44.257,-14.341,-351.3
2017,8,25,0,50,30.6,29.2,63.644,1011.9,6.3175,0.88542,-45.719,-13.986,-277.63
2017,8,25,1,50,30.6,28.8,68.808,1011.7,5.8819,1.9479,-47.406,-17.178,-241.66
2017,8,25,2,50,30.7,28.1,69.094,1011.6,5.9908,3.0104,-49.094,-26.097,-272.17
2017,8,25,3,50,30.7,28,67.819,1011.7,5.664,79.924,-47.726,-25.776,-268.64
2017,8,25,4,50,30.5,28.1,65.389,1012.2,5.8819,172.01,-45.747,-23.665,-281.83
2017,8,25,5,50,30.4,28,68.235,1012.5,5.9908,264.09,-43.767,-23.98,-266.79
2017,8,25,6,50,30.4,28.5,67.504,1013.1,5.9908,415.98,-44.358,-18.658,-255.53
2017,8,25,7,50,30.4,28.6,68.769,1013.8,6.0997,579.84,-45.462,-17.808,-247.31
2017,8,25,8,50,30.4,28.6,70.889,1014.2,6.2086,743.69,-46.566,-17.983,-236.47
2017,8,25,9,50,30.5,29.1,72.713,1014.4,5.664,766.14,-47.392,-12.483,-193.86
2017,8,25,10,50,30.6,29.6,66.501,1014.8,3.7034,760.31,-48.163,-5.7312,-145.56
2017,8,25,11,50,30.9,29.8,64.946,1014.6,3.3766,754.47,-48.934,-5.8875,-145.15
2017,8,25,12,50,31.1,30.1,62.301,1014.3,2.1785,627.34,-49.844,-3.7902,-111.08
2017,8,25,13,50,31.3,30.4,59.397,1014,1.3071,475.94,-50.781,-2.4616,-86.918
2017,8,25,14,50,31.6,30.5,59.784,1013.9,0.87139,324.55,-51.719,-2.5398,-74.837
2017,8,25,15,50,31.8,31.1,58.48,1013.7,0.76246,216.41,-51.649,-1.4626,-69.949
2017,8,25,16,50,31.8,30.7,60.933,1013.7,1.6338,116.93,-51.378,-3.4846,-100.57
2017,8,25,17,50,31.6,30.4,63.9,1013.8,2.6142,17.455,-51.108,-5.2752,-128.68
2017,8,25,18,50,31.1,30.4,64.678,1013.8,3.2677,0.63194,-49.882,-3.4902,-135.43
2017,8,25,19,50,30.9,30.3,67.858,1014,4.0302,0.34028,-48.465,-3.5214,-143.37
2017,8,25,20,50,30.7,30.5,61.635,1014.5,3.4855,0.048611,-47.049,-0.87761,-140.99
2017,8,25,21,50,30.5,30.1,67.819,1014.7,4.0302,0,-45.719,-2.2382,-135.23
2017,8,25,22,50,30.5,30.5,63.535,1014.6,4.5748,0,-44.406,0.27177,-163.67
2017,8,25,23,50,30.4,30.2,66.622,1014.8,4.6837,0,-43.094,-1.147,-156.07
2017,8,26,0,50,30.5,29.8,67.352,1014.6,3.2677,0.625,-36.139,-3.4658,-120.58
2017,8,26,1,50,30.7,29.4,73.202,1014.3,3.9212,1.375,-28.056,-7.9296,-131.85
2017,8,26,2,50,30.8,29.5,73.219,1014.2,5.7729,2.125,-19.972,-11.743,-194.53
2017,8,26,3,50,30.6,29.2,75.85,1014.3,5.0105,60.097,-19.753,-10.886,-154.63
2017,8,26,4,50,30.6,29.2,83.424,1014.5,5.2283,129.51,-21.108,-11.22,-119.65
2017,8,26,5,50,30.7,29.4,81.496,1014.5,5.4462,198.93,-22.462,-10.848,-133.36
2017,8,26,6,50,30.7,28.9,86.402,1014.9,5.8819,303.21,-27.688,-16.748,-132.45
